rank,call,wall_enter,cpu_enter,thread_id,buffer_count,datatype,rank_of_dest/source,tag,request_array,status_array,request,wall_return,cpu_return
2,"MPI_Comm_size",1032385.417844833,0.214604896,0,8,,,,,,,1032385.417845341,0.214605515 
2,"MPI_Comm_rank",1032385.417846258,0.214606330,0,2,,,,,,,1032385.417846854,0.214606867 
2,"MPI_Irecv",1032385.417847747,0.214607920,0,13,"MPI_DOUBLE",0,0,,,2,1032385.417848485,0.214608657 
2,"MPI_Irecv",1032385.417849422,0.214609489,0,1,"MPI_DOUBLE",1,0,,,3,1032385.417849883,0.214610052 
2,"MPI_Irecv",1032385.417850593,0.214610727,0,15,"MPI_DOUBLE",3,0,,,4,1032385.417850973,0.214611143 
2,"MPI_Irecv",1032385.417851573,0.214611741,0,1,"MPI_DOUBLE",4,0,,,5,1032385.417852143,0.214612206 
2,"MPI_Irecv",1032385.417853032,0.214613042,0,15,"MPI_DOUBLE",6,0,,,6,1032385.417853605,0.214613732 
2,"MPI_Irecv",1032385.417854580,0.214614463,0,1,"MPI_DOUBLE",7,0,,,7,1032385.417855164,0.214615283 
2,"MPI_Isend",1032385.417855988,0.214615968,0,14,"MPI_DOUBLE",0,0,,,8,1032385.417857637,0.214617591 
2,"MPI_Isend",1032385.417872874,0.214632915,0,3,"MPI_DOUBLE",1,0,,,9,1032385.417874011,0.214634029 
2,"MPI_Isend",1032385.417874795,0.214634834,0,10,"MPI_DOUBLE",3,0,,,10,1032385.417875516,0.214635548 
2,"MPI_Isend",1032385.417876352,0.214636318,0,1,"MPI_DOUBLE",4,0,,,11,1032385.417876944,0.214637075 
2,"MPI_Isend",1032385.417877579,0.214637665,0,14,"MPI_DOUBLE",6,0,,,12,1032385.417878276,0.214638376 
2,"MPI_Isend",1032385.417879037,0.214639020,0,2,"MPI_DOUBLE",7,0,,,13,1032385.417880488,0.214640166 
2,"MPI_Waitall",1032385.417891573,0.214651578,0,12,,,"{requests: [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}","{statuses: [{bytes:104, cancelled:0, source:0, tag:0, error:0}, {bytes:8, cancelled:0, source:1, tag:0, error:0}, {bytes:120, cancelled:0, source:3, tag:0, error:0}, {bytes:8, cancelled:0, source:4, tag:0, error:0}, {bytes:120, cancelled:0, source:6, tag:0, error:0}, {bytes:8, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.417894087,0.214654189 
2,"MPI_Comm_size",1032385.417896836,0.214656940,0,8,,,,,,,1032385.417897338,0.214657327 
2,"MPI_Comm_rank",1032385.417898109,0.214658103,0,2,,,,,,,1032385.417898651,0.214658592 
2,"MPI_Comm_size",1032385.417901685,0.214661659,0,8,,,,,,,1032385.417902405,0.214662276 
2,"MPI_Comm_rank",1032385.417903165,0.214663074,0,2,,,,,,,1032385.417903655,0.214663651 
2,"MPI_Irecv",1032385.417904582,0.214664567,0,70,"MPI_DOUBLE",0,0,,,13,1032385.417905274,0.214665251 
2,"MPI_Irecv",1032385.417906108,0.214666076,0,20,"MPI_DOUBLE",1,0,,,12,1032385.417906655,0.214666696 
2,"MPI_Irecv",1032385.417907512,0.214667460,0,64,"MPI_DOUBLE",3,0,,,11,1032385.417907914,0.214667965 
2,"MPI_Irecv",1032385.417908922,0.214668880,0,17,"MPI_DOUBLE",4,0,,,10,1032385.417909539,0.214669420 
2,"MPI_Irecv",1032385.417910259,0.214670295,0,1,"MPI_DOUBLE",5,0,,,9,1032385.417910734,0.214670816 
2,"MPI_Irecv",1032385.417914669,0.214674721,0,70,"MPI_DOUBLE",6,0,,,8,1032385.417915426,0.214675351 
2,"MPI_Irecv",1032385.417916496,0.214676192,0,26,"MPI_DOUBLE",7,0,,,7,1032385.417917363,0.214676947 
2,"MPI_Isend",1032385.417918166,0.214678236,0,64,"MPI_DOUBLE",0,0,,,6,1032385.417919453,0.214679311 
2,"MPI_Isend",1032385.417920130,0.214680196,0,21,"MPI_DOUBLE",1,0,,,5,1032385.417921100,0.214681006 
2,"MPI_Isend",1032385.417922764,0.214682276,0,66,"MPI_DOUBLE",3,0,,,4,1032385.417923524,0.214683539 
2,"MPI_Isend",1032385.417924509,0.214684535,0,16,"MPI_DOUBLE",4,0,,,3,1032385.417925130,0.214685078 
2,"MPI_Isend",1032385.417926414,0.214686215,0,1,"MPI_DOUBLE",5,0,,,2,1032385.417927526,0.214687396 
2,"MPI_Isend",1032385.417928579,0.214688347,0,68,"MPI_DOUBLE",6,0,,,14,1032385.417929606,0.214689508 
2,"MPI_Isend",1032385.417930344,0.214690356,0,26,"MPI_DOUBLE",7,0,,,15,1032385.417931503,0.214691446 
2,"MPI_Waitall",1032385.417932627,0.214692608,0,14,,,"{requests: [13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 14, 15]}","{statuses: [{bytes:560, cancelled:0, source:0, tag:0, error:0}, {bytes:160, cancelled:0, source:1, tag:0, error:0}, {bytes:512, cancelled:0, source:3, tag:0, error:0}, {bytes:136, cancelled:0, source:4, tag:0, error:0}, {bytes:8, cancelled:0, source:5, tag:0, error:0}, {bytes:560, cancelled:0, source:6, tag:0, error:0}, {bytes:208, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.417935988,0.214696027 
2,"MPI_Comm_size",1032385.417976106,0.214736054,0,8,,,,,,,1032385.417976434,0.214736412 
2,"MPI_Comm_rank",1032385.417977370,0.214737220,0,2,,,,,,,1032385.417977775,0.214737751 
2,"MPI_Irecv",1032385.417978580,0.214738454,0,70,"MPI_DOUBLE",0,0,,,15,1032385.417979226,0.214739170 
2,"MPI_Irecv",1032385.417979974,0.214739944,0,20,"MPI_DOUBLE",1,0,,,14,1032385.417980499,0.214740434 
2,"MPI_Irecv",1032385.417981377,0.214741229,0,64,"MPI_DOUBLE",3,0,,,2,1032385.417982149,0.214741780 
2,"MPI_Irecv",1032385.417982987,0.214742788,0,17,"MPI_DOUBLE",4,0,,,3,1032385.417983648,0.214743489 
2,"MPI_Irecv",1032385.417985230,0.214744474,0,1,"MPI_DOUBLE",5,0,,,4,1032385.417986493,0.214745723 
2,"MPI_Irecv",1032385.417987510,0.214747305,0,70,"MPI_DOUBLE",6,0,,,5,1032385.417988433,0.214747980 
2,"MPI_Irecv",1032385.417989600,0.214749365,0,26,"MPI_DOUBLE",7,0,,,6,1032385.417990496,0.214750070 
2,"MPI_Isend",1032385.417991200,0.214751115,0,64,"MPI_DOUBLE",0,0,,,7,1032385.417992923,0.214752412 
2,"MPI_Isend",1032385.417993688,0.214753640,0,21,"MPI_DOUBLE",1,0,,,8,1032385.417994807,0.214754637 
2,"MPI_Isend",1032385.417995926,0.214755874,0,66,"MPI_DOUBLE",3,0,,,9,1032385.417997463,0.214756957 
2,"MPI_Isend",1032385.417998114,0.214757965,0,16,"MPI_DOUBLE",4,0,,,10,1032385.417998846,0.214758658 
2,"MPI_Isend",1032385.418000054,0.214759564,0,1,"MPI_DOUBLE",5,0,,,11,1032385.418000934,0.214760729 
2,"MPI_Isend",1032385.418001684,0.214761406,0,68,"MPI_DOUBLE",6,0,,,12,1032385.418002567,0.214762345 
2,"MPI_Isend",1032385.418003589,0.214763115,0,26,"MPI_DOUBLE",7,0,,,13,1032385.418005072,0.214764711 
2,"MPI_Waitall",1032385.418013135,0.214772958,0,14,,,"{requests: [15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}","{statuses: [{bytes:560, cancelled:0, source:0, tag:0, error:0}, {bytes:160, cancelled:0, source:1, tag:0, error:0}, {bytes:512, cancelled:0, source:3, tag:0, error:0}, {bytes:136, cancelled:0, source:4, tag:0, error:0}, {bytes:8, cancelled:0, source:5, tag:0, error:0}, {bytes:560, cancelled:0, source:6, tag:0, error:0}, {bytes:208, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418015769,0.214775686 
2,"MPI_Comm_size",1032385.418024679,0.214784566,0,8,,,,,,,1032385.418025049,0.214784916 
2,"MPI_Comm_rank",1032385.418025704,0.214785511,0,2,,,,,,,1032385.418026064,0.214785969 
2,"MPI_Irecv",1032385.418027031,0.214786838,0,4,"MPI_DOUBLE",0,0,,,13,1032385.418027802,0.214787519 
2,"MPI_Irecv",1032385.418028554,0.214788455,0,2,"MPI_DOUBLE",3,0,,,12,1032385.418029254,0.214789003 
2,"MPI_Irecv",1032385.418029989,0.214789779,0,3,"MPI_DOUBLE",6,0,,,11,1032385.418030729,0.214790457 
2,"MPI_Isend",1032385.418031567,0.214791341,0,6,"MPI_DOUBLE",0,0,,,10,1032385.418032802,0.214792694 
2,"MPI_Isend",1032385.418033856,0.214793350,0,5,"MPI_DOUBLE",3,0,,,9,1032385.418035136,0.214794289 
2,"MPI_Isend",1032385.418035959,0.214795696,0,9,"MPI_DOUBLE",6,0,,,8,1032385.418036942,0.214796382 
2,"MPI_Isend",1032385.418037938,0.214797662,0,1,"MPI_DOUBLE",7,0,,,7,1032385.418039281,0.214799002 
2,"MPI_Waitall",1032385.418041940,0.214801608,0,7,,,"{requests: [13, 12, 11, 10, 9, 8, 7]}","{statuses: [{bytes:32, cancelled:0, source:0, tag:0, error:0}, {bytes:16, cancelled:0, source:3, tag:0, error:0}, {bytes:24, cancelled:0, source:6, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418050592,0.214810422 
2,"MPI_Comm_size",1032385.418052513,0.214812278,0,8,,,,,,,1032385.418052791,0.214812657 
2,"MPI_Comm_rank",1032385.418053576,0.214813295,0,2,,,,,,,1032385.418053987,0.214813816 
2,"MPI_Comm_size",1032385.418055418,0.214815275,0,8,,,,,,,1032385.418056201,0.214815777 
2,"MPI_Comm_rank",1032385.418056816,0.214816670,0,2,,,,,,,1032385.418057179,0.214817034 
2,"MPI_Irecv",1032385.418058045,0.214817746,0,20,"MPI_DOUBLE",0,0,,,7,1032385.418058725,0.214818378 
2,"MPI_Irecv",1032385.418059817,0.214819490,0,7,"MPI_DOUBLE",1,0,,,8,1032385.418061054,0.214820222 
2,"MPI_Irecv",1032385.418062040,0.214821852,0,17,"MPI_DOUBLE",3,0,,,9,1032385.418062899,0.214822346 
2,"MPI_Irecv",1032385.418064454,0.214823372,0,6,"MPI_DOUBLE",4,0,,,10,1032385.418065090,0.214824731 
2,"MPI_Irecv",1032385.418066202,0.214825761,0,2,"MPI_DOUBLE",5,0,,,11,1032385.418067457,0.214826806 
2,"MPI_Irecv",1032385.418068313,0.214827998,0,22,"MPI_DOUBLE",6,0,,,12,1032385.418069446,0.214829132 
2,"MPI_Irecv",1032385.418070689,0.214830046,0,6,"MPI_DOUBLE",7,0,,,13,1032385.418071781,0.214831076 
2,"MPI_Isend",1032385.418072896,0.214832337,0,17,"MPI_DOUBLE",0,0,,,6,1032385.418075046,0.214833812 
2,"MPI_Isend",1032385.418076134,0.214835799,0,11,"MPI_DOUBLE",1,0,,,5,1032385.418077458,0.214837102 
2,"MPI_Isend",1032385.418078327,0.214838147,0,19,"MPI_DOUBLE",3,0,,,4,1032385.418079077,0.214838665 
2,"MPI_Isend",1032385.418079791,0.214839576,0,11,"MPI_DOUBLE",4,0,,,3,1032385.418080762,0.214840421 
2,"MPI_Isend",1032385.418081410,0.214841191,0,8,"MPI_DOUBLE",5,0,,,2,1032385.418082284,0.214841969 
2,"MPI_Isend",1032385.418083492,0.214843055,0,19,"MPI_DOUBLE",6,0,,,14,1032385.418084430,0.214843936 
2,"MPI_Isend",1032385.418085166,0.214844877,0,20,"MPI_DOUBLE",7,0,,,15,1032385.418086041,0.214845748 
2,"MPI_Waitall",1032385.418087341,0.214846737,0,14,,,"{requests: [7, 8, 9, 10, 11, 12, 13, 6, 5, 4, 3, 2, 14, 15]}","{statuses: [{bytes:160, cancelled:0, source:0, tag:0, error:0}, {bytes:56, cancelled:0, source:1, tag:0, error:0}, {bytes:136, cancelled:0, source:3, tag:0, error:0}, {bytes:48, cancelled:0, source:4, tag:0, error:0}, {bytes:16, cancelled:0, source:5, tag:0, error:0}, {bytes:176, cancelled:0, source:6, tag:0, error:0}, {bytes:48, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418089826,0.214849527 
2,"MPI_Comm_size",1032385.418097508,0.214857265,0,8,,,,,,,1032385.418097818,0.214857611 
2,"MPI_Comm_rank",1032385.418098403,0.214858196,0,2,,,,,,,1032385.418098823,0.214858508 
2,"MPI_Irecv",1032385.418099541,0.214859232,0,20,"MPI_DOUBLE",0,0,,,15,1032385.418100214,0.214859886 
2,"MPI_Irecv",1032385.418101024,0.214860717,0,7,"MPI_DOUBLE",1,0,,,14,1032385.418101599,0.214861260 
2,"MPI_Irecv",1032385.418102202,0.214861988,0,17,"MPI_DOUBLE",3,0,,,2,1032385.418102628,0.214862417 
2,"MPI_Irecv",1032385.418103216,0.214862999,0,6,"MPI_DOUBLE",4,0,,,3,1032385.418103872,0.214863474 
2,"MPI_Irecv",1032385.418104631,0.214864242,0,2,"MPI_DOUBLE",5,0,,,4,1032385.418105179,0.214864856 
2,"MPI_Irecv",1032385.418105869,0.214865583,0,22,"MPI_DOUBLE",6,0,,,5,1032385.418106559,0.214866237 
2,"MPI_Irecv",1032385.418107824,0.214866942,0,6,"MPI_DOUBLE",7,0,,,6,1032385.418108369,0.214867982 
2,"MPI_Isend",1032385.418109988,0.214868879,0,17,"MPI_DOUBLE",0,0,,,13,1032385.418111280,0.214870912 
2,"MPI_Isend",1032385.418112542,0.214871901,0,11,"MPI_DOUBLE",1,0,,,12,1032385.418113682,0.214873158 
2,"MPI_Isend",1032385.418114470,0.214874139,0,19,"MPI_DOUBLE",3,0,,,11,1032385.418115189,0.214874850 
2,"MPI_Isend",1032385.418116004,0.214875666,0,11,"MPI_DOUBLE",4,0,,,10,1032385.418117117,0.214876742 
2,"MPI_Isend",1032385.418120631,0.214880079,0,8,"MPI_DOUBLE",5,0,,,9,1032385.418121649,0.214881239 
2,"MPI_Isend",1032385.418122535,0.214882004,0,19,"MPI_DOUBLE",6,0,,,8,1032385.418123326,0.214882925 
2,"MPI_Isend",1032385.418123926,0.214883631,0,20,"MPI_DOUBLE",7,0,,,7,1032385.418124719,0.214884426 
2,"MPI_Waitall",1032385.418126579,0.214886157,0,14,,,"{requests: [15, 14, 2, 3, 4, 5, 6, 13, 12, 11, 10, 9, 8, 7]}","{statuses: [{bytes:160, cancelled:0, source:0, tag:0, error:0}, {bytes:56, cancelled:0, source:1, tag:0, error:0}, {bytes:136, cancelled:0, source:3, tag:0, error:0}, {bytes:48, cancelled:0, source:4, tag:0, error:0}, {bytes:16, cancelled:0, source:5, tag:0, error:0}, {bytes:176, cancelled:0, source:6, tag:0, error:0}, {bytes:48, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418129045,0.214888753 
2,"MPI_Comm_size",1032385.418133014,0.214892637,0,8,,,,,,,1032385.418133400,0.214893092 
2,"MPI_Comm_rank",1032385.418134124,0.214893810,0,2,,,,,,,1032385.418134616,0.214894257 
2,"MPI_Irecv",1032385.418135444,0.214895046,0,1,"MPI_DOUBLE",0,0,,,7,1032385.418135966,0.214895701 
2,"MPI_Irecv",1032385.418136670,0.214896406,0,1,"MPI_DOUBLE",3,0,,,8,1032385.418137451,0.214897075 
2,"MPI_Irecv",1032385.418138567,0.214897984,0,1,"MPI_DOUBLE",6,0,,,9,1032385.418139231,0.214898844 
2,"MPI_Isend",1032385.418140487,0.214900101,0,1,"MPI_DOUBLE",0,0,,,10,1032385.418141817,0.214901355 
2,"MPI_Isend",1032385.418142802,0.214902232,0,1,"MPI_DOUBLE",6,0,,,11,1032385.418144210,0.214903570 
2,"MPI_Isend",1032385.418145166,0.214904728,0,1,"MPI_DOUBLE",7,0,,,12,1032385.418145935,0.214905588 
2,"MPI_Waitall",1032385.418147121,0.214906834,0,6,,,"{requests: [7, 8, 9, 10, 11, 12]}","{statuses: [{bytes:8, cancelled:0, source:0, tag:0, error:0}, {bytes:8, cancelled:0, source:3, tag:0, error:0}, {bytes:8, cancelled:0, source:6, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418157836,0.214917380 
2,"MPI_Comm_size",1032385.418159702,0.214919212,0,8,,,,,,,1032385.418160084,0.214919778 
2,"MPI_Comm_rank",1032385.418160892,0.214920444,0,2,,,,,,,1032385.418161584,0.214921284 
2,"MPI_Comm_size",1032385.418162974,0.214922545,0,8,,,,,,,1032385.418163505,0.214923056 
2,"MPI_Comm_rank",1032385.418164249,0.214923823,0,2,,,,,,,1032385.418164864,0.214924345 
2,"MPI_Irecv",1032385.418165870,0.214925276,0,2,"MPI_DOUBLE",0,0,,,12,1032385.418166789,0.214926206 
2,"MPI_Irecv",1032385.418167694,0.214927181,0,4,"MPI_DOUBLE",1,0,,,11,1032385.418168255,0.214927763 
2,"MPI_Irecv",1032385.418169123,0.214928552,0,3,"MPI_DOUBLE",3,0,,,10,1032385.418169678,0.214929315 
2,"MPI_Irecv",1032385.418170602,0.214929996,0,1,"MPI_DOUBLE",4,0,,,9,1032385.418171702,0.214930941 
2,"MPI_Irecv",1032385.418172795,0.214932399,0,2,"MPI_DOUBLE",5,0,,,8,1032385.418173385,0.214932878 
2,"MPI_Irecv",1032385.418174285,0.214933809,0,3,"MPI_DOUBLE",6,0,,,7,1032385.418175009,0.214934347 
2,"MPI_Irecv",1032385.418175801,0.214935474,0,2,"MPI_DOUBLE",7,0,,,13,1032385.418176443,0.214936014 
2,"MPI_Isend",1032385.418177444,0.214936922,0,2,"MPI_DOUBLE",0,0,,,6,1032385.418178720,0.214938155 
2,"MPI_Isend",1032385.418179653,0.214939141,0,2,"MPI_DOUBLE",1,0,,,5,1032385.418181083,0.214940585 
2,"MPI_Isend",1032385.418181761,0.214941312,0,2,"MPI_DOUBLE",3,0,,,4,1032385.418182455,0.214942071 
2,"MPI_Isend",1032385.418183349,0.214942904,0,2,"MPI_DOUBLE",4,0,,,3,1032385.418184137,0.214943798 
2,"MPI_Isend",1032385.418184857,0.214944411,0,1,"MPI_DOUBLE",5,0,,,2,1032385.418185749,0.214945408 
2,"MPI_Isend",1032385.418186955,0.214946252,0,2,"MPI_DOUBLE",6,0,,,14,1032385.418187809,0.214947227 
2,"MPI_Isend",1032385.418188670,0.214948224,0,2,"MPI_DOUBLE",7,0,,,15,1032385.418189532,0.214949084 
2,"MPI_Waitall",1032385.418190541,0.214950090,0,14,,,"{requests: [12, 11, 10, 9, 8, 7, 13, 6, 5, 4, 3, 2, 14, 15]}","{statuses: [{bytes:16, cancelled:0, source:0, tag:0, error:0}, {bytes:32, cancelled:0, source:1, tag:0, error:0}, {bytes:24, cancelled:0, source:3, tag:0, error:0}, {bytes:8, cancelled:0, source:4, tag:0, error:0}, {bytes:16, cancelled:0, source:5, tag:0, error:0}, {bytes:24, cancelled:0, source:6, tag:0, error:0}, {bytes:16, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418192894,0.214952365 
2,"MPI_Comm_size",1032385.418195982,0.214955501,0,8,,,,,,,1032385.418196445,0.214955939 
2,"MPI_Comm_rank",1032385.418197370,0.214956723,0,2,,,,,,,1032385.418197676,0.214957317 
2,"MPI_Irecv",1032385.418198427,0.214957960,0,1,"MPI_DOUBLE",0,0,,,15,1032385.418199136,0.214958591 
2,"MPI_Irecv",1032385.418199870,0.214959374,0,1,"MPI_DOUBLE",6,0,,,14,1032385.418200342,0.214959927 
2,"MPI_Irecv",1032385.418201255,0.214960646,0,1,"MPI_DOUBLE",7,0,,,2,1032385.418201950,0.214961425 
2,"MPI_Isend",1032385.418202897,0.214962252,0,1,"MPI_DOUBLE",0,0,,,3,1032385.418203983,0.214963508 
2,"MPI_Isend",1032385.418205186,0.214964552,0,1,"MPI_DOUBLE",3,0,,,4,1032385.418206018,0.214965523 
2,"MPI_Isend",1032385.418206851,0.214966272,0,1,"MPI_DOUBLE",6,0,,,5,1032385.418207981,0.214967390 
2,"MPI_Waitall",1032385.418209723,0.214969028,0,6,,,"{requests: [15, 14, 2, 3, 4, 5]}","{statuses: [{bytes:8, cancelled:0, source:0, tag:0, error:0}, {bytes:8, cancelled:0, source:6, tag:0, error:0}, {bytes:8, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418217674,0.214977281 
2,"MPI_Comm_size",1032385.418219398,0.214978960,0,8,,,,,,,1032385.418219770,0.214979374 
2,"MPI_Comm_rank",1032385.418220479,0.214979964,0,2,,,,,,,1032385.418220988,0.214980488 
2,"MPI_Comm_size",1032385.418222584,0.214981750,0,8,,,,,,,1032385.418223239,0.214982670 
2,"MPI_Comm_rank",1032385.418224009,0.214983453,0,2,,,,,,,1032385.418224759,0.214984163 
2,"MPI_Irecv",1032385.418225389,0.214984990,0,20,"MPI_DOUBLE",0,0,,,5,1032385.418226201,0.214985517 
2,"MPI_Irecv",1032385.418227216,0.214986675,0,7,"MPI_DOUBLE",1,0,,,4,1032385.418227639,0.214987230 
2,"MPI_Irecv",1032385.418228490,0.214987831,0,17,"MPI_DOUBLE",3,0,,,3,1032385.418229036,0.214988578 
2,"MPI_Irecv",1032385.418230158,0.214989321,0,6,"MPI_DOUBLE",4,0,,,2,1032385.418231289,0.214990744 
2,"MPI_Irecv",1032385.418232201,0.214991627,0,2,"MPI_DOUBLE",5,0,,,14,1032385.418233099,0.214992532 
2,"MPI_Irecv",1032385.418234026,0.214993357,0,22,"MPI_DOUBLE",6,0,,,15,1032385.418234626,0.214994157 
2,"MPI_Irecv",1032385.418235827,0.214995076,0,6,"MPI_DOUBLE",7,0,,,6,1032385.418237069,0.214996268 
2,"MPI_Isend",1032385.418238200,0.214997461,0,17,"MPI_DOUBLE",0,0,,,13,1032385.418239100,0.214998563 
2,"MPI_Isend",1032385.418240024,0.214999464,0,11,"MPI_DOUBLE",1,0,,,7,1032385.418240944,0.215000390 
2,"MPI_Isend",1032385.418242022,0.215001253,0,19,"MPI_DOUBLE",3,0,,,8,1032385.418243234,0.215002328 
2,"MPI_Isend",1032385.418244134,0.215003474,0,11,"MPI_DOUBLE",4,0,,,9,1032385.418244967,0.215004416 
2,"MPI_Isend",1032385.418245810,0.215005231,0,8,"MPI_DOUBLE",5,0,,,10,1032385.418246800,0.215006163 
2,"MPI_Isend",1032385.418247558,0.215006890,0,19,"MPI_DOUBLE",6,0,,,11,1032385.418248261,0.215007667 
2,"MPI_Isend",1032385.418249187,0.215008572,0,20,"MPI_DOUBLE",7,0,,,12,1032385.418250016,0.215009575 
2,"MPI_Waitall",1032385.418251600,0.215011007,0,14,,,"{requests: [5, 4, 3, 2, 14, 15, 6, 13, 7, 8, 9, 10, 11, 12]}","{statuses: [{bytes:160, cancelled:0, source:0, tag:0, error:0}, {bytes:56, cancelled:0, source:1, tag:0, error:0}, {bytes:136, cancelled:0, source:3, tag:0, error:0}, {bytes:48, cancelled:0, source:4, tag:0, error:0}, {bytes:16, cancelled:0, source:5, tag:0, error:0}, {bytes:176, cancelled:0, source:6, tag:0, error:0}, {bytes:48, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418256369,0.215015550 
2,"MPI_Comm_size",1032385.418262547,0.215021894,0,8,,,,,,,1032385.418262922,0.215022459 
2,"MPI_Comm_rank",1032385.418263684,0.215023111,0,2,,,,,,,1032385.418264054,0.215023591 
2,"MPI_Irecv",1032385.418265256,0.215024681,0,6,"MPI_DOUBLE",0,0,,,12,1032385.418266196,0.215025312 
2,"MPI_Irecv",1032385.418267169,0.215026541,0,5,"MPI_DOUBLE",3,0,,,11,1032385.418267753,0.215027184 
2,"MPI_Irecv",1032385.418268379,0.215027877,0,9,"MPI_DOUBLE",6,0,,,10,1032385.418268957,0.215028349 
2,"MPI_Irecv",1032385.418269948,0.215029363,0,1,"MPI_DOUBLE",7,0,,,9,1032385.418270693,0.215029996 
2,"MPI_Isend",1032385.418271483,0.215030785,0,4,"MPI_DOUBLE",0,0,,,8,1032385.418272547,0.215031929 
2,"MPI_Isend",1032385.418273862,0.215032777,0,2,"MPI_DOUBLE",3,0,,,7,1032385.418274739,0.215034157 
2,"MPI_Isend",1032385.418275534,0.215035051,0,3,"MPI_DOUBLE",6,0,,,13,1032385.418276422,0.215035772 
2,"MPI_Waitall",1032385.418281001,0.215040432,0,7,,,"{requests: [12, 11, 10, 9, 8, 7, 13]}","{statuses: [{bytes:48, cancelled:0, source:0, tag:0, error:0}, {bytes:40, cancelled:0, source:3, tag:0, error:0}, {bytes:72, cancelled:0, source:6, tag:0, error:0}, {bytes:8, cancelled:0, source:7, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}, {bytes:0, cancelled:0, source:0, tag:0, error:0}]}",,1032385.418286666,0.215046035 
